date,HORA,SBJ,CDM,STA,VMT,CRS,SJL,SMP,CRB,PPD
26/4/2022,1:00:00,16.58,11.75,47.47,,,23.97,13.02,41.33,
26/4/2022,2:00:00,15.72,11.49,48.85,,,26.58,11.24,38.74,
26/4/2022,3:00:00,16.29,12.02,42.12,,,25.05,11.95,28.66,
26/4/2022,4:00:00,17.32,14.21,40.02,,,27.18,14.35,24.91,
26/4/2022,5:00:00,21.17,15.16,46.50,,,28.68,16.32,27.13,
26/4/2022,6:00:00,17.14,13.21,35.53,,,23.16,13.37,28.22,
26/4/2022,7:00:00,15.81,14.18,32.26,,,27.15,18.11,42.95,
26/4/2022,8:00:00,19.71,16.05,46.64,,,37.21,21.49,47.42,
26/4/2022,9:00:00,27.22,20.25,49.83,,,38.93,23.64,52.35,
26/4/2022,10:00:00,28.41,22.49,53.35,,,41.82,30.73,81.40,
26/4/2022,11:00:00,28.34,22.09,56.20,74.73,,,29.26,89.80,
26/4/2022,12:00:00,24.74,16.99,43.35,52.56,,,26.90,80.90,
26/4/2022,13:00:00,20.22,12.73,32.87,38.88,,,19.19,65.32,
26/4/2022,14:00:00,18.49,10.48,26.76,35.70,,,14.81,59.60,
26/4/2022,15:00:00,17.91,10.52,21.51,40.82,,,12.82,48.33,
26/4/2022,16:00:00,18.86,11.52,20.00,31.27,,,12.57,35.68,
26/4/2022,17:00:00,16.84,14.62,19.22,30.08,,,12.91,31.87,
26/4/2022,18:00:00,17.82,13.80,18.58,30.51,,28.41,15.65,28.77,
26/4/2022,19:00:00,18.61,12.36,25.79,35.36,,27.01,17.47,28.52,
26/4/2022,20:00:00,18.63,11.74,24.28,25.32,,26.67,13.94,26.66,
26/4/2022,21:00:00,19.49,11.27,22.13,26.73,,22.76,11.25,23.63,
26/4/2022,22:00:00,16.51,11.73,26.96,30.72,,27.36,11.31,21.68,
26/4/2022,23:00:00,14.27,12.46,32.51,25.24,,37.91,11.49,22.38,
27/4/2022,0:00:00,11.65,10.02,32.69,32.96,,34.50,9.63,22.49,
27/4/2022,1:00:00,10.04,7.14,24.14,26.75,,36.21,7.36,20.78,
27/4/2022,2:00:00,8.73,8.67,30.95,25.85,,37.97,7.67,24.26,
27/4/2022,3:00:00,15.22,9.32,38.21,20.82,,37.35,7.76,26.26,
27/4/2022,4:00:00,11.72,9.69,38.77,20.02,,35.80,9.22,61.75,
27/4/2022,5:00:00,9.31,6.78,21.73,16.21,,25.80,7.30,49.90,
27/4/2022,6:00:00,10.71,8.87,28.39,25.57,,37.38,11.35,46.10,
27/4/2022,7:00:00,14.27,12.23,31.97,24.73,,55.01,24.44,55.31,
27/4/2022,8:00:00,25.20,23.23,49.13,36.00,,62.57,23.04,64.07,
27/4/2022,9:00:00,32.82,33.88,64.14,41.61,,62.16,25.64,91.00,
27/4/2022,10:00:00,27.73,35.40,64.93,39.62,,68.03,28.53,81.90,
27/4/2022,11:00:00,41.63,37.08,57.41,37.79,,61.87,36.29,72.87,
27/4/2022,12:00:00,21.13,31.51,50.60,36.88,,56.03,26.81,64.52,
27/4/2022,13:00:00,18.81,17.05,39.47,36.42,,43.69,18.89,42.39,
27/4/2022,14:00:00,19.68,15.56,38.73,36.19,,38.09,25.52,38.06,
27/4/2022,15:00:00,19.34,16.52,31.86,35.96,,36.16,22.06,37.60,
27/4/2022,16:00:00,18.82,15.95,25.29,30.02,,31.72,18.17,31.67,
27/4/2022,17:00:00,16.82,14.78,24.01,28.85,28.75,33.60,16.83,38.20,
27/4/2022,18:00:00,18.18,17.91,26.70,35.48,28.06,30.62,19.01,47.03,
27/4/2022,19:00:00,18.09,17.54,30.76,36.45,31.21,34.12,20.33,48.48,
27/4/2022,20:00:00,19.18,17.94,27.95,41.43,31.36,35.09,21.47,42.07,
27/4/2022,21:00:00,23.81,21.08,28.46,42.16,31.96,36.14,24.38,40.28,
27/4/2022,22:00:00,21.13,16.24,32.91,39.44,31.24,40.16,20.42,46.31,
27/4/2022,23:00:00,24.77,22.04,36.37,44.99,35.19,44.98,22.50,47.09,
28/4/2022,0:00:00,23.34,16.81,43.01,29.92,57.34,45.26,21.20,47.86,
28/4/2022,1:00:00,18.04,10.12,33.34,25.60,34.43,37.24,16.68,39.35,
28/4/2022,2:00:00,19.04,13.78,37.48,25.74,38.27,34.46,21.72,30.61,
28/4/2022,3:00:00,20.36,13.77,41.38,29.82,44.75,43.65,23.44,38.66,
28/4/2022,4:00:00,24.71,19.22,44.91,32.38,52.77,47.70,22.77,45.61,
28/4/2022,5:00:00,25.03,23.38,60.52,30.75,98.65,45.28,22.14,51.55,
28/4/2022,6:00:00,23.22,20.32,65.55,32.24,73.04,55.16,18.70,61.50,
28/4/2022,7:00:00,23.93,15.53,55.55,43.49,46.21,56.65,22.63,67.09,
28/4/2022,8:00:00,29.81,22.35,73.06,64.26,65.20,66.90,30.50,78.70,
28/4/2022,9:00:00,48.12,39.09,102.30,77.48,137.40,76.46,41.43,87.70,
28/4/2022,10:00:00,33.38,36.22,77.63,72.92,115.56,84.40,54.66,91.50,
28/4/2022,11:00:00,38.43,48.84,63.97,53.82,70.90,74.74,70.12,98.00,
28/4/2022,12:00:00,56.47,53.68,75.27,51.56,65.80,85.90,46.23,98.90,
28/4/2022,13:00:00,52.57,39.10,68.19,59.15,71.68,76.28,36.03,74.25,
28/4/2022,14:00:00,39.08,27.43,55.48,55.25,58.61,67.12,39.18,63.09,
28/4/2022,15:00:00,37.41,21.60,42.61,50.21,45.73,59.44,36.91,51.39,
28/4/2022,16:00:00,37.20,18.68,39.10,42.99,39.73,51.94,36.56,58.75,
28/4/2022,17:00:00,36.36,17.22,35.00,54.50,35.41,52.84,28.72,61.86,
28/4/2022,18:00:00,21.95,16.49,36.07,74.23,34.08,48.73,20.76,64.86,
28/4/2022,19:00:00,20.76,15.76,29.29,65.43,31.83,39.81,22.14,36.61,
28/4/2022,20:00:00,32.46,21.90,38.16,84.20,50.06,48.01,33.78,37.27,
28/4/2022,21:00:00,50.01,30.20,49.49,102.25,70.20,54.10,29.50,47.97,
28/4/2022,22:00:00,51.56,40.72,62.66,95.59,54.72,56.50,39.31,52.45,
28/4/2022,23:00:00,31.78,26.26,63.06,82.98,55.87,60.32,48.08,54.23,
29/4/2022,0:00:00,31.17,20.74,69.61,95.73,57.93,69.04,21.99,58.48,
29/4/2022,1:00:00,24.68,16.40,66.33,85.51,73.50,73.52,16.59,61.63,
29/4/2022,2:00:00,26.16,15.48,87.60,74.58,82.97,66.43,16.39,63.65,
29/4/2022,3:00:00,25.68,16.63,85.20,64.09,79.53,73.15,51.76,64.04,
29/4/2022,4:00:00,22.28,16.73,65.34,67.86,86.23,80.30,39.86,59.71,
29/4/2022,5:00:00,20.66,17.79,82.60,70.23,78.62,78.08,42.73,59.10,
29/4/2022,6:00:00,22.02,19.70,98.10,83.57,100.70,80.60,51.95,73.34,
29/4/2022,7:00:00,25.39,20.03,117.40,122.54,155.45,93.70,39.19,91.70,
29/4/2022,8:00:00,34.95,29.23,170.70,134.74,223.35,96.90,29.79,91.80,
29/4/2022,9:00:00,51.98,40.25,126.10,103.45,119.05,131.80,35.32,108.90,
29/4/2022,10:00:00,50.55,39.56,103.60,100.76,94.51,97.00,40.86,112.30,
29/4/2022,11:00:00,37.67,28.70,56.86,71.48,63.74,61.42,36.09,90.40,
29/4/2022,12:00:00,42.33,26.63,53.19,65.69,57.65,64.02,34.50,61.11,
29/4/2022,13:00:00,38.01,22.13,46.50,59.65,53.47,47.54,31.25,63.73,
29/4/2022,14:00:00,38.81,20.78,37.18,56.73,47.05,39.00,27.23,59.92,
29/4/2022,15:00:00,26.13,14.95,31.52,43.42,39.81,40.26,24.09,46.75,
29/4/2022,16:00:00,20.95,15.52,27.46,41.10,33.56,33.28,22.51,35.82,
29/4/2022,17:00:00,23.54,19.74,32.27,49.19,36.79,35.55,20.94,33.84,
29/4/2022,18:00:00,22.16,19.75,33.69,59.73,38.93,41.61,20.87,42.90,
29/4/2022,19:00:00,22.21,21.27,41.05,75.93,44.91,43.67,24.02,48.48,
29/4/2022,20:00:00,26.33,23.05,52.29,86.92,50.89,55.94,23.61,49.00,
29/4/2022,21:00:00,30.04,25.13,61.93,105.78,61.64,67.32,21.13,59.60,
29/4/2022,22:00:00,25.46,22.32,66.53,98.57,67.01,78.61,21.33,57.09,
29/4/2022,23:00:00,21.81,16.84,55.19,86.45,67.17,71.68,18.27,51.41,
30/4/2022,0:00:00,23.60,18.71,48.58,61.97,71.57,57.72,19.45,40.52,
30/4/2022,1:00:00,23.47,17.64,44.41,51.79,61.51,60.21,18.73,40.55,
30/4/2022,2:00:00,23.41,17.04,44.61,40.17,55.69,52.44,15.57,35.39,
30/4/2022,3:00:00,22.72,16.74,38.84,36.63,60.86,50.89,16.74,36.23,
30/4/2022,4:00:00,25.38,18.66,45.39,35.57,58.37,46.93,17.70,40.16,
30/4/2022,5:00:00,21.22,14.57,39.79,31.98,53.33,43.86,13.44,38.51,
30/4/2022,6:00:00,21.94,16.46,29.91,28.13,31.13,34.55,14.90,35.81,
30/4/2022,7:00:00,28.15,20.23,37.08,36.21,34.39,40.60,22.21,38.69,
30/4/2022,8:00:00,33.97,29.53,46.17,52.55,93.96,51.82,37.12,48.73,
30/4/2022,9:00:00,37.41,38.83,65.55,57.36,94.89,73.53,48.39,69.15,
30/4/2022,10:00:00,38.04,30.27,65.56,61.21,74.30,77.36,37.02,78.29,
30/4/2022,11:00:00,51.74,27.41,61.32,67.39,63.75,84.60,28.28,85.90,
30/4/2022,12:00:00,43.23,19.02,51.91,63.24,57.27,62.40,21.60,71.77,
30/4/2022,13:00:00,30.08,14.76,50.92,57.39,53.69,39.60,17.88,56.16,
30/4/2022,14:00:00,23.00,13.02,57.09,49.96,53.81,42.20,16.30,44.18,
30/4/2022,15:00:00,22.58,13.12,40.08,46.11,45.07,40.39,15.00,36.06,
30/4/2022,16:00:00,24.39,14.15,27.06,38.74,33.36,36.02,15.94,35.70,
30/4/2022,17:00:00,20.53,17.64,22.90,42.45,26.55,29.72,15.73,32.10,
30/4/2022,18:00:00,27.80,17.09,28.01,41.09,30.30,31.61,17.64,31.80,
30/4/2022,19:00:00,24.07,18.05,31.86,38.49,32.36,34.51,18.49,36.14,
30/4/2022,20:00:00,21.12,14.92,26.25,24.20,32.87,26.24,17.26,31.86,
30/4/2022,21:00:00,21.03,16.82,26.43,31.17,29.59,26.37,16.23,27.30,
30/4/2022,22:00:00,22.50,18.03,34.20,40.19,34.23,34.20,18.89,29.16,
30/4/2022,23:00:00,24.37,19.65,38.32,47.54,37.13,42.11,20.09,33.64,
30/4/2022,0:00:00,,,,,,,,,
1/5/2022,0:00:00,20.72,16.75,30.39,45.28,34.75,44.77,15.68,35.63,
1/5/2022,1:00:00,20.24,15.58,33.29,40.15,30.75,38.74,13.00,30.97,
1/5/2022,2:00:00,16.98,14.55,27.07,30.70,29.23,30.00,12.84,26.90,
1/5/2022,3:00:00,19.07,14.89,24.22,32.34,28.10,29.80,14.38,22.38,
1/5/2022,4:00:00,20.31,15.96,25.88,31.61,30.14,30.97,12.60,21.96,
1/5/2022,5:00:00,18.32,16.25,26.65,38.10,30.70,28.55,12.94,21.03,
1/5/2022,6:00:00,17.41,17.01,28.64,34.68,28.06,28.33,14.53,21.35,
1/5/2022,7:00:00,19.64,16.77,26.00,45.16,30.95,36.90,20.52,40.03,
1/5/2022,8:00:00,30.81,30.84,33.30,46.64,39.19,47.16,36.76,59.24,
1/5/2022,9:00:00,46.79,47.17,47.12,48.35,53.49,51.77,42.14,69.51,
1/5/2022,10:00:00,52.67,44.83,50.91,48.33,47.90,57.13,42.26,74.78,
1/5/2022,11:00:00,36.69,40.08,51.70,48.48,52.77,55.70,28.76,58.10,
1/5/2022,12:00:00,31.81,32.65,49.34,43.61,51.02,52.00,28.41,52.30,
1/5/2022,13:00:00,29.03,20.68,43.06,41.44,46.34,45.65,25.61,45.57,
1/5/2022,14:00:00,21.05,12.35,29.96,28.56,38.31,40.52,15.26,44.62,
1/5/2022,15:00:00,18.15,11.50,27.00,26.20,32.29,24.69,13.16,38.98,
1/5/2022,16:00:00,15.94,11.74,18.96,24.43,24.75,20.98,12.32,27.63,
1/5/2022,17:00:00,14.32,11.57,15.06,23.06,19.58,17.66,10.43,20.82,
1/5/2022,18:00:00,14.10,12.08,14.29,21.25,16.85,14.47,10.49,17.03,
1/5/2022,19:00:00,17.98,12.84,19.20,24.95,18.62,15.77,16.68,18.92,
1/5/2022,20:00:00,17.04,13.18,20.92,31.54,20.41,22.25,13.05,21.11,
1/5/2022,21:00:00,18.04,14.18,22.70,36.65,22.90,24.03,13.59,24.76,
1/5/2022,22:00:00,17.84,13.77,24.16,35.89,27.15,27.23,12.52,29.30,
1/5/2022,23:00:00,18.41,14.64,23.31,32.03,26.66,27.97,12.79,25.67,
2/5/2022,0:00:00,16.42,13.69,19.56,33.60,26.19,22.04,11.06,23.29,
2/5/2022,1:00:00,13.75,12.11,17.70,23.03,25.93,18.11,9.79,20.90,
2/5/2022,2:00:00,11.56,10.63,14.88,18.84,21.30,15.24,7.99,19.23,
2/5/2022,3:00:00,11.03,8.40,14.46,21.15,14.83,14.77,11.06,18.16,
2/5/2022,4:00:00,11.11,8.41,14.59,25.14,19.88,20.53,10.47,19.84,
2/5/2022,5:00:00,12.20,9.23,15.97,18.06,24.06,20.97,8.83,24.13,
2/5/2022,6:00:00,11.91,8.55,17.47,19.53,17.35,26.88,9.58,29.63,
2/5/2022,7:00:00,13.45,10.81,24.52,30.42,34.26,33.65,13.71,35.53,
2/5/2022,8:00:00,17.11,17.58,54.63,55.62,69.97,39.23,28.29,49.80,
2/5/2022,9:00:00,23.19,28.26,95.70,50.74,93.66,51.45,45.58,58.27,
2/5/2022,10:00:00,26.54,34.66,46.14,47.19,64.93,49.02,42.77,51.47,
2/5/2022,11:00:00,28.54,27.17,32.67,42.19,39.58,42.88,37.29,54.76,
2/5/2022,12:00:00,24.90,23.30,32.73,36.63,35.58,41.38,24.58,46.24,
2/5/2022,13:00:00,24.30,19.14,31.70,38.47,35.77,42.83,25.81,42.67,
2/5/2022,14:00:00,22.04,16.94,29.40,36.35,34.18,39.35,23.93,40.59,
2/5/2022,15:00:00,21.78,13.68,25.99,36.47,28.98,31.17,15.49,40.03,
2/5/2022,16:00:00,22.17,13.31,24.53,38.50,27.68,29.76,15.06,34.17,
2/5/2022,17:00:00,21.23,16.20,23.18,41.07,25.74,29.63,15.77,31.56,
2/5/2022,18:00:00,19.62,16.59,23.10,37.33,26.12,28.75,15.75,29.55,
2/5/2022,19:00:00,21.38,17.51,26.20,41.74,28.72,28.66,16.85,30.17,
2/5/2022,20:00:00,27.87,19.84,34.72,50.15,38.35,31.73,18.36,34.59,
2/5/2022,21:00:00,34.32,25.45,44.04,66.80,59.64,39.28,21.15,42.57,
2/5/2022,22:00:00,30.42,24.54,49.76,82.16,66.76,45.19,22.05,47.13,
2/5/2022,23:00:00,30.21,26.39,53.23,82.31,56.38,55.00,23.60,53.75,
3/5/2022,0:00:00,33.35,24.22,50.06,74.34,58.00,52.64,20.88,48.25,
3/5/2022,1:00:00,35.25,23.44,51.52,88.67,52.90,57.00,23.35,41.10,
3/5/2022,2:00:00,20.79,12.90,49.24,44.63,54.22,44.25,11.57,42.11,
3/5/2022,3:00:00,16.35,13.21,38.94,55.68,45.41,36.34,12.17,30.00,
3/5/2022,4:00:00,22.64,14.89,39.14,55.82,46.85,41.68,13.06,26.39,
3/5/2022,5:00:00,23.10,15.13,55.64,53.05,73.57,42.66,14.90,31.78,
3/5/2022,6:00:00,21.40,15.70,71.12,67.93,96.11,48.45,16.00,76.68,
3/5/2022,7:00:00,21.57,16.06,96.30,78.08,172.66,62.59,20.97,89.50,
3/5/2022,8:00:00,24.89,22.42,98.20,113.15,178.82,74.02,47.69,98.30,
3/5/2022,9:00:00,30.00,29.75,154.20,84.47,176.13,100.20,46.72,72.53,
3/5/2022,10:00:00,30.01,27.96,75.85,58.82,91.48,93.70,35.73,81.60,
3/5/2022,11:00:00,33.55,26.42,52.57,48.17,58.00,64.67,48.63,76.70,
3/5/2022,12:00:00,41.44,25.12,45.59,46.53,51.37,59.09,36.48,69.19,
3/5/2022,13:00:00,49.00,24.72,39.18,45.17,44.32,50.89,30.40,61.28,
3/5/2022,14:00:00,39.28,21.80,37.83,43.71,43.48,47.62,27.36,56.09,
3/5/2022,15:00:00,46.23,24.17,33.94,46.70,42.66,48.35,25.84,53.97,
3/5/2022,16:00:00,44.18,21.75,36.11,46.44,45.74,46.39,25.08,50.73,
3/5/2022,17:00:00,28.70,18.08,41.93,39.09,50.78,42.03,24.32,50.54,
3/5/2022,18:00:00,22.39,17.86,37.62,53.97,48.94,38.67,21.91,48.49,
3/5/2022,19:00:00,26.61,20.22,46.92,68.00,57.02,37.74,22.90,55.96,
3/5/2022,20:00:00,23.31,17.66,46.56,96.97,47.79,44.14,19.55,55.26,
3/5/2022,21:00:00,25.38,20.24,47.97,79.64,47.28,48.58,19.38,54.19,
3/5/2022,22:00:00,27.84,21.03,48.37,74.79,50.00,45.08,22.75,51.04,
3/5/2022,23:00:00,26.12,18.30,38.43,62.86,45.51,40.63,18.15,45.78,
4/5/2022,0:00:00,23.88,15.81,37.89,47.52,45.81,39.41,19.51,41.13,
4/5/2022,1:00:00,23.56,15.46,38.03,46.22,43.01,36.86,17.31,40.59,
4/5/2022,2:00:00,21.65,15.28,40.29,44.79,50.50,43.61,17.37,39.03,
4/5/2022,3:00:00,19.86,17.63,40.54,37.08,75.22,47.88,20.38,35.90,
4/5/2022,4:00:00,21.98,24.92,48.64,31.50,101.16,48.51,30.47,36.79,
4/5/2022,5:00:00,29.16,33.63,47.49,28.20,75.32,52.45,25.36,50.15,
4/5/2022,6:00:00,40.53,31.77,48.06,27.35,56.86,46.97,32.69,52.16,
4/5/2022,7:00:00,36.28,34.87,51.70,36.29,46.31,54.95,41.00,41.85,
4/5/2022,8:00:00,45.69,36.71,54.94,46.19,45.52,61.63,52.75,71.71,
4/5/2022,9:00:00,54.03,42.13,64.48,59.99,49.32,74.73,43.12,70.49,
4/5/2022,10:00:00,42.25,34.44,60.35,55.38,54.78,67.62,30.23,61.55,
4/5/2022,11:00:00,28.63,22.74,42.97,49.06,52.40,54.44,28.84,49.75,
4/5/2022,12:00:00,23.37,17.18,35.74,41.57,43.66,42.82,24.27,41.86,
4/5/2022,13:00:00,20.56,14.03,36.41,37.82,38.10,34.85,19.34,40.10,
4/5/2022,14:00:00,20.90,14.36,32.60,35.95,34.53,34.47,19.11,44.06,
4/5/2022,15:00:00,23.07,19.08,25.59,34.08,29.85,29.23,19.80,42.68,
4/5/2022,16:00:00,23.81,19.11,25.17,38.24,27.44,29.11,20.32,35.01,
4/5/2022,17:00:00,20.87,16.94,25.76,42.41,27.57,28.47,17.99,31.76,
4/5/2022,18:00:00,22.81,17.31,27.84,47.96,27.63,29.93,21.53,27.53,
4/5/2022,19:00:00,24.88,20.36,27.41,58.39,29.84,30.05,23.16,30.23,
4/5/2022,20:00:00,28.10,22.47,33.04,59.41,31.59,34.86,23.63,32.69,
4/5/2022,21:00:00,27.38,22.56,43.09,57.15,38.10,35.24,26.83,35.01,
4/5/2022,22:00:00,28.61,20.54,51.07,51.71,44.17,38.85,21.52,40.44,
4/5/2022,23:00:00,22.01,13.96,46.88,40.33,46.03,37.86,14.89,38.70,
5/5/2022,0:00:00,25.45,18.61,33.51,42.92,45.30,34.38,15.98,28.79,
5/5/2022,1:00:00,28.39,27.19,35.39,43.31,38.11,33.74,21.49,24.36,
5/5/2022,2:00:00,32.27,29.76,36.49,46.16,38.43,38.85,27.73,23.92,
5/5/2022,3:00:00,40.71,29.57,38.53,50.85,33.00,39.94,30.75,27.09,
5/5/2022,4:00:00,40.41,34.18,43.65,52.15,41.32,44.11,30.54,33.01,
5/5/2022,5:00:00,42.07,32.19,51.30,54.28,61.14,45.20,28.68,38.26,
5/5/2022,6:00:00,33.14,21.98,49.50,49.97,90.37,49.11,21.58,42.83,
5/5/2022,7:00:00,24.76,24.48,60.69,45.44,96.13,56.48,28.94,63.13,
5/5/2022,8:00:00,35.22,34.53,83.60,47.48,59.40,66.50,36.52,65.63,
5/5/2022,9:00:00,49.61,29.43,85.90,52.62,73.09,62.03,46.32,74.12,
5/5/2022,10:00:00,49.59,32.77,79.74,53.01,89.41,71.79,35.03,85.30,
5/5/2022,11:00:00,58.12,38.15,69.52,65.48,73.82,74.92,36.15,86.10,
5/5/2022,12:00:00,47.73,,66.04,68.73,67.29,71.56,29.39,79.80,
5/5/2022,13:00:00,32.40,,47.52,50.02,60.68,62.70,24.33,65.91,
5/5/2022,14:00:00,22.45,,34.66,40.04,42.16,43.32,19.20,51.61,
5/5/2022,15:00:00,20.69,,28.29,34.03,34.72,33.26,17.83,45.61,
5/5/2022,16:00:00,20.92,,24.04,35.29,33.65,26.17,18.16,30.07,
5/5/2022,17:00:00,20.88,,22.34,30.00,29.16,26.67,19.18,27.26,
5/5/2022,18:00:00,23.14,8.26,26.00,32.16,30.82,27.71,21.34,29.25,
5/5/2022,19:00:00,28.14,21.77,32.51,35.29,33.12,29.17,24.09,30.48,
5/5/2022,20:00:00,24.68,19.45,39.76,39.73,36.54,33.96,22.75,30.34,
5/5/2022,21:00:00,21.59,16.30,40.36,40.59,41.14,32.74,17.89,39.95,
5/5/2022,22:00:00,19.67,14.63,32.13,31.03,41.68,32.21,16.09,31.95,
5/5/2022,23:00:00,15.58,13.74,27.08,23.11,39.76,21.60,13.67,28.92,
6/5/2022,0:00:00,17.43,16.89,29.40,25.78,34.18,29.64,14.16,22.54,
6/5/2022,1:00:00,18.60,18.68,31.39,25.99,35.95,29.53,17.86,26.30,
6/5/2022,2:00:00,21.74,19.97,34.43,26.09,32.78,34.15,19.46,32.29,
6/5/2022,3:00:00,24.65,19.43,42.45,39.77,38.89,37.79,18.21,33.97,
6/5/2022,4:00:00,22.18,21.37,39.68,44.42,54.55,46.15,15.34,35.25,
6/5/2022,5:00:00,23.37,21.26,65.96,55.45,89.86,62.82,22.95,37.78,
6/5/2022,6:00:00,31.99,24.12,114.00,39.14,93.22,70.12,27.62,47.22,
6/5/2022,7:00:00,29.88,28.81,94.40,63.34,93.41,75.34,38.76,61.41,
6/5/2022,8:00:00,39.77,30.04,67.25,67.65,88.29,87.40,37.60,64.61,
6/5/2022,9:00:00,35.50,18.83,44.49,47.35,83.18,81.10,17.90,65.42,
6/5/2022,10:00:00,31.40,23.17,31.02,,60.47,37.13,19.04,65.64,
6/5/2022,11:00:00,21.57,15.71,25.82,,37.75,31.57,16.31,35.16,
6/5/2022,12:00:00,19.54,11.58,24.51,,29.79,29.80,13.61,31.12,
6/5/2022,13:00:00,16.57,11.08,23.06,,25.78,25.74,12.60,24.93,
6/5/2022,14:00:00,16.66,12.96,29.14,,26.00,25.80,12.05,27.31,
6/5/2022,15:00:00,14.20,10.52,21.46,,24.29,22.82,09.01,28.12,
6/5/2022,16:00:00,13.73,11.81,15.95,,20.86,19.75,7.98,19.58,
6/5/2022,17:00:00,15.85,10.27,15.66,,20.34,21.50,9.16,19.33,
6/5/2022,18:00:00,14.34,13.33,15.30,20.32,20.57,18.68,8.86,21.69,
6/5/2022,19:00:00,20.33,19.86,17.78,32.35,19.51,22.26,20.19,22.84,
6/5/2022,20:00:00,30.05,19.84,29.36,41.22,21.46,24.31,25.01,31.83,
6/5/2022,21:00:00,27.16,21.03,31.65,67.87,28.94,25.42,22.30,42.60,
6/5/2022,22:00:00,27.01,22.08,33.50,73.29,35.12,24.28,23.16,43.99,
6/5/2022,23:00:00,24.18,19.73,42.78,56.65,44.63,25.86,22.30,44.43,
7/5/2022,0:00:00,24.60,16.95,39.12,49.71,47.21,31.35,20.37,41.54,
7/5/2022,1:00:00,22.38,15.50,34.16,50.69,39.97,34.76,17.63,40.33,
7/5/2022,2:00:00,19.01,11.97,26.88,33.54,34.44,26.27,13.49,31.87,
7/5/2022,3:00:00,15.79,12.12,35.45,33.91,37.32,36.52,11.02,28.09,
7/5/2022,4:00:00,15.10,10.14,47.27,35.71,43.47,47.24,14.07,39.81,
7/5/2022,5:00:00,23.98,14.51,52.69,31.54,62.73,57.45,21.45,51.57,
7/5/2022,6:00:00,22.92,9.99,46.58,42.54,75.71,64.00,19.77,54.17,
7/5/2022,7:00:00,19.88,13.38,44.45,50.86,61.77,60.59,14.39,56.89,
7/5/2022,8:00:00,25.99,13.29,39.45,36.18,70.51,56.96,15.53,62.14,
7/5/2022,9:00:00,22.97,13.00,42.18,19.62,85.19,48.44,13.68,68.37,
7/5/2022,10:00:00,19.70,13.54,39.54,27.23,66.66,47.98,13.40,63.54,
7/5/2022,11:00:00,22.76,15.02,34.84,35.19,43.84,45.49,19.25,45.32,
7/5/2022,12:00:00,20.86,14.86,29.15,34.70,33.79,39.99,18.32,44.73,
7/5/2022,13:00:00,18.73,10.34,24.85,31.64,30.09,34.47,15.39,37.15,
7/5/2022,14:00:00,16.95,9.86,20.85,22.54,25.27,31.92,13.87,30.13,
7/5/2022,15:00:00,16.37,8.68,19.53,23.55,23.62,22.14,10.14,27.03,
7/5/2022,16:00:00,14.09,8.70,16.25,20.08,19.71,19.12,9.57,24.57,
7/5/2022,17:00:00,14.88,10.04,16.61,18.89,18.26,20.04,9.90,22.61,
7/5/2022,18:00:00,15.54,12.35,15.04,30.71,18.95,19.35,13.75,21.60,
7/5/2022,19:00:00,15.69,14.27,23.54,43.47,24.45,20.41,13.93,28.65,
7/5/2022,20:00:00,23.08,17.96,30.49,52.62,31.80,26.89,17.11,31.33,
7/5/2022,21:00:00,24.70,20.97,34.98,71.22,35.98,32.33,21.87,41.73,
7/5/2022,22:00:00,29.37,23.19,33.10,55.38,41.23,41.56,27.71,45.31,
7/5/2022,23:00:00,20.33,17.91,34.11,51.03,35.01,32.76,19.81,55.99,
8/5/2022,0:00:00,19.83,15.72,30.08,55.72,37.28,25.91,19.72,57.23,
8/5/2022,1:00:00,19.80,15.98,25.24,31.16,30.53,21.61,14.61,41.90,
8/5/2022,2:00:00,16.66,15.83,27.49,30.28,28.56,20.85,12.66,33.68,
8/5/2022,3:00:00,15.88,12.98,28.26,30.73,27.92,25.88,13.61,33.47,
8/5/2022,4:00:00,21.50,16.14,33.31,31.93,33.40,34.22,16.24,29.98,
8/5/2022,5:00:00,37.92,29.54,37.09,44.96,52.45,36.62,24.19,33.57,
8/5/2022,6:00:00,39.21,28.10,41.87,38.57,106.73,36.84,28.25,36.16,
8/5/2022,7:00:00,34.17,25.39,74.44,47.42,108.07,40.27,28.48,39.03,
8/5/2022,8:00:00,30.35,16.89,42.88,51.54,55.87,45.36,20.44,45.79,
8/5/2022,9:00:00,18.91,10.41,39.86,63.99,45.48,48.12,10.63,55.05,
8/5/2022,10:00:00,17.83,10.51,32.87,60.11,39.72,42.35,13.31,56.43,
8/5/2022,11:00:00,21.28,17.68,40.12,76.78,37.07,35.90,21.23,51.90,
8/5/2022,12:00:00,29.40,21.57,43.85,64.90,49.69,46.11,27.11,47.05,
8/5/2022,13:00:00,29.04,16.74,39.26,34.61,46.32,36.76,18.59,47.65,
8/5/2022,14:00:00,29.43,14.71,28.61,22.99,35.83,26.39,19.24,44.13,
8/5/2022,15:00:00,20.80,12.33,21.48,32.25,28.32,19.15,16.78,34.50,
8/5/2022,16:00:00,19.00,16.13,22.50,28.62,24.41,17.12,18.04,26.84,
8/5/2022,17:00:00,17.47,15.36,22.51,26.16,24.76,20.32,15.00,26.02,
8/5/2022,18:00:00,18.31,13.61,21.05,28.43,26.01,20.46,15.97,23.65,
8/5/2022,19:00:00,17.00,14.69,20.71,30.73,34.49,19.63,15.99,24.53,
